-0.256663,0.000436,0.787515,-0.003714,0.026209,0.014856,0.999539,-0.168068,0.051224,0.121633,0.266955,-0.134119,0.006935,-0.162315,-0.132547,-0.120827,0.259521,-0.103605,0.061560,-0.021395,-0.013166,0.002014,0.287601,0.096802,0.049100,0.902726,0.271377,0.000086,-0.000009,0.191663,-0.094926,-0.126320,0.955192,-0.301000,0.000098,-0.000029
-0.256654,0.000408,0.787529,-0.003613,0.026293,0.015094,0.999534,-0.168155,0.050882,0.121255,0.266730,-0.133945,0.006789,-0.162319,-0.132881,-0.121311,0.259393,-0.103547,0.061569,-0.021767,-0.013226,0.001908,0.287701,0.096669,0.047198,0.902729,0.270837,0.000086,-0.000009,0.192343,-0.094609,-0.125487,0.955490,-0.300629,0.000098,-0.000029
-0.256645,0.000373,0.787544,-0.003544,0.026360,0.015252,0.999530,-0.168224,0.050678,0.120999,0.266597,-0.133813,0.006634,-0.162325,-0.133092,-0.121664,0.259298,-0.103494,0.061533,-0.022063,-0.013247,0.001829,0.287708,0.096594,0.045543,0.902691,0.270320,0.000086,-0.000009,0.192971,-0.094403,-0.124622,0.955850,-0.300379,0.000098,-0.000029
-0.256638,0.000325,0.787560,-0.003502,0.026416,0.015380,0.999527,-0.168291,0.050575,0.120782,0.266462,-0.133667,0.006450,-0.162335,-0.133203,-0.121965,0.259204,-0.103438,0.061460,-0.022285,-0.013254,0.001773,0.287627,0.096601,0.044112,0.902608,0.269822,0.000086,-0.000009,0.193538,-0.094260,-0.123759,0.956227,-0.300220,0.000098,-0.000029
-0.256632,0.000249,0.787578,-0.003491,0.026466,0.015510,0.999523,-0.168365,0.050569,0.120528,0.266187,-0.133430,0.006210,-0.162348,-0.133210,-0.122285,0.259059,-0.103364,0.061351,-0.022432,-0.013281,0.001736,0.287445,0.096732,0.042999,0.902461,0.269285,0.000086,-0.000009,0.194027,-0.094107,-0.122902,0.956588,-0.300136,0.000098,-0.000028
-0.256629,0.000164,0.787595,-0.003494,0.026508,0.015633,0.999520,-0.168433,0.050611,0.120270,0.265866,-0.133143,0.005943,-0.162359,-0.133166,-0.122608,0.258891,-0.103276,0.061218,-0.022510,-0.013328,0.001713,0.287227,0.096951,0.042056,0.902260,0.268788,0.000086,-0.000009,0.194469,-0.094011,-0.122044,0.956888,-0.300116,0.000098,-0.000028
-0.256630,0.000079,0.787613,-0.003500,0.026533,0.015745,0.999518,-0.168488,0.050668,0.120034,0.265585,-0.132859,0.005679,-0.162363,-0.133107,-0.122921,0.258732,-0.103184,0.061072,-0.022511,-0.013386,0.001699,0.287038,0.097232,0.041162,0.902006,0.268403,0.000086,-0.000009,0.194890,-0.094044,-0.121189,0.957081,-0.300169,0.000098,-0.000028
-0.256645,-0.000004,0.787630,-0.003506,0.026564,0.015841,0.999515,-0.168566,0.050734,0.119827,0.265330,-0.132574,0.005419,-0.162397,-0.133040,-0.123209,0.258573,-0.103083,0.060925,-0.022441,-0.013455,0.001712,0.286866,0.097561,0.040351,0.901710,0.268082,0.000086,-0.000009,0.195262,-0.094158,-0.120329,0.957210,-0.300219,0.000098,-0.000028
-0.256686,-0.000081,0.787649,-0.003502,0.026620,0.015921,0.999513,-0.168689,0.050781,0.119652,0.265114,-0.132292,0.005171,-0.162486,-0.132999,-0.123467,0.258420,-0.102972,0.060798,-0.022313,-0.013520,0.001785,0.286718,0.097906,0.039595,0.901387,0.267815,0.000085,-0.000010,0.195572,-0.094328,-0.119470,0.957322,-0.300196,0.000098,-0.000028
-0.256747,-0.000157,0.787667,-0.003502,0.026682,0.015978,0.999510,-0.168826,0.050851,0.119510,0.264899,-0.131997,0.004936,-0.162602,-0.132937,-0.123691,0.258261,-0.102833,0.060672,-0.022151,-0.013594,0.001913,0.286570,0.098272,0.038956,0.901039,0.267558,0.000085,-0.000010,0.195763,-0.094548,-0.118576,0.957390,-0.300085,0.000098,-0.000028
-0.256831,-0.000240,0.787687,-0.003518,0.026743,0.015998,0.999508,-0.168965,0.050983,0.119392,0.264622,-0.131649,0.004719,-0.162750,-0.132807,-0.123882,0.258070,-0.102636,0.060527,-0.021994,-0.013701,0.002093,0.286386,0.098658,0.038522,0.900673,0.267245,0.000085,-0.000010,0.195786,-0.094745,-0.117664,0.957416,-0.299790,0.000098,-0.000028
-0.256928,-0.000321,0.787704,-0.003535,0.026798,0.016005,0.999506,-0.169089,0.051126,0.119311,0.264333,-0.131286,0.004517,-0.162907,-0.132663,-0.124035,0.257864,-0.102404,0.060373,-0.021843,-0.013827,0.002318,0.286210,0.099051,0.038193,0.900313,0.266945,0.000085,-0.000010,0.195634,-0.095098,-0.116592,0.957328,-0.299490,0.000098,-0.000028
-0.257026,-0.000389,0.787711,-0.003548,0.026844,0.016014,0.999505,-0.169191,0.051250,0.119281,0.264085,-0.130951,0.004326,-0.163042,-0.132537,-0.124143,0.257662,-0.102166,0.060215,-0.021689,-0.013962,0.002576,0.286083,0.099448,0.037888,0.899975,0.266719,0.000085,-0.000010,0.195299,-0.095789,-0.115213,0.957034,-0.299379,0.000098,-0.000028
-0.257131,-0.000449,0.787716,-0.003553,0.026877,0.016009,0.999504,-0.169267,0.051362,0.119323,0.263861,-0.130642,0.004147,-0.163168,-0.132430,-0.124174,0.257459,-0.101916,0.060067,-0.021545,-0.014095,0.002858,0.285981,0.099829,0.037638,0.899691,0.266533,0.000085,-0.000010,0.194779,-0.096697,-0.113639,0.956526,-0.299358,0.000098,-0.000028
-0.257241,-0.000503,0.787721,-0.003552,0.026894,0.015986,0.999504,-0.169311,0.051480,0.119472,0.263651,-0.130354,0.003972,-0.163295,-0.132325,-0.124096,0.257246,-0.101649,0.059953,-0.021435,-0.014221,0.003155,0.285900,0.100172,0.037445,0.899507,0.266374,0.000085,-0.000010,0.194031,-0.097793,-0.111883,0.955720,-0.299472,0.000098,-0.000028
-0.257355,-0.000546,0.787725,-0.003544,0.026892,0.015929,0.999505,-0.169316,0.051582,0.119685,0.263451,-0.130106,0.003807,-0.163404,-0.132219,-0.123950,0.257030,-0.101378,0.059854,-0.021355,-0.014334,0.003447,0.285829,0.100478,0.037295,0.899377,0.266245,0.000085,-0.000010,0.193205,-0.098952,-0.110154,0.954767,-0.299521,0.000098,-0.000028
-0.257471,-0.000573,0.787730,-0.003520,0.026852,0.015817,0.999508,-0.169270,0.051644,0.119931,0.263246,-0.129920,0.003661,-0.163478,-0.132134,-0.123760,0.256808,-0.101104,0.059750,-0.021296,-0.014415,0.003708,0.285736,0.100746,0.037175,0.899252,0.266148,0.000085,-0.000010,0.192421,-0.100030,-0.108697,0.953808,-0.299261,0.000098,-0.000028
-0.257581,-0.000589,0.787733,-0.003495,0.026802,0.015684,0.999512,-0.169208,0.051704,0.120190,0.263075,-0.129788,0.003525,-0.163535,-0.132047,-0.123536,0.256594,-0.100852,0.059648,-0.021246,-0.014473,0.003942,0.285676,0.100954,0.037096,0.899185,0.266068,0.000086,-0.000010,0.191694,-0.101058,-0.107413,0.952834,-0.298855,0.000098,-0.000027
-0.257674,-0.000598,0.787737,-0.003477,0.026772,0.015555,0.999514,-0.169162,0.051785,0.120455,0.262994,-0.129718,0.003387,-0.163593,-0.131943,-0.123274,0.256413,-0.100661,0.059550,-0.021202,-0.014521,0.004167,0.285710,0.101070,0.037075,0.899235,0.265980,0.000086,-0.000010,0.191081,-0.102016,-0.106286,0.951875,-0.298362,0.000098,-0.000027
-0.257756,-0.000603,0.787740,-0.003464,0.026730,0.015428,0.999518,-0.169090,0.051872,0.120713,0.262963,-0.129702,0.003254,-0.163612,-0.131838,-0.123007,0.256259,-0.100518,0.059461,-0.021160,-0.014560,0.004356,0.285795,0.101149,0.037093,0.899338,0.265900,0.000086,-0.000010,0.190550,-0.102915,-0.105267,0.950968,-0.297841,0.000098,-0.000027
-0.257828,-0.000609,0.787744,-0.003453,0.026653,0.015314,0.999521,-0.168949,0.051950,0.120944,0.262937,-0.129731,0.003133,-0.163548,-0.131752,-0.122788,0.256122,-0.100425,0.059391,-0.021117,-0.014591,0.004463,0.285911,0.101251,0.037137,0.899434,0.265838,0.000086,-0.000010,0.190088,-0.103760,-0.104285,0.950140,-0.297380,0.000098,-0.000027
-0.257892,-0.000615,0.787746,-0.003445,0.026577,0.015203,0.999525,-0.168806,0.052023,0.121165,0.262910,-0.129789,0.003025,-0.163474,-0.131676,-0.122593,0.255996,-0.100364,0.059330,-0.021081,-0.014616,0.004506,0.286028,0.101333,0.037182,0.899557,0.265802,0.000086,-0.000010,0.189671,-0.104553,-0.103365,0.949423,-0.296950,0.000098,-0.000027
-0.257953,-0.000620,0.787749,-0.003437,0.026525,0.015083,0.999528,-0.168708,0.052096,0.121394,0.262885,-0.129859,0.002931,-0.163450,-0.131600,-0.122393,0.255885,-0.100313,0.059261,-0.021059,-0.014635,0.004522,0.286108,0.101338,0.037210,0.899733,0.265784,0.000086,-0.000010,0.189267,-0.105287,-0.102491,0.948861,-0.296553,0.000098,-0.000027
-0.258006,-0.000624,0.787751,-0.003431,0.026480,0.014967,0.999531,-0.168626,0.052165,0.121614,0.262865,-0.129940,0.002863,-0.163433,-0.131530,-0.122201,0.255788,-0.100283,0.059199,-0.021048,-0.014650,0.004507,0.286161,0.101335,0.037196,0.899947,0.265827,0.000086,-0.000010,0.188885,-0.105986,-0.101694,0.948446,-0.296210,0.000098,-0.000027
-0.258049,-0.000628,0.787754,-0.003424,0.026436,0.014861,0.999534,-0.168548,0.052228,0.121822,0.262854,-0.130016,0.002825,-0.163399,-0.131468,-0.122027,0.255697,-0.100288,0.059160,-0.021058,-0.014662,0.004458,0.286186,0.101380,0.037107,0.900185,0.265976,0.000086,-0.000010,0.188536,-0.106697,-0.101009,0.948183,-0.295941,0.000098,-0.000027
-0.258079,-0.000631,0.787755,-0.003418,0.026390,0.014759,0.999537,-0.168468,0.052288,0.122026,0.262848,-0.130097,0.002802,-0.163351,-0.131412,-0.121864,0.255627,-0.100305,0.059141,-0.021092,-0.014669,0.004373,0.286176,0.101409,0.036947,0.900472,0.266214,0.000086,-0.000010,0.188202,-0.107378,-0.100416,0.948079,-0.295740,0.000098,-0.000027
-0.258089,-0.000634,0.787758,-0.003411,0.026340,0.014663,0.999540,-0.168377,0.052351,0.122233,0.262847,-0.130194,0.002791,-0.163291,-0.131368,-0.121716,0.255605,-0.100314,0.059131,-0.021147,-0.014673,0.004248,0.286109,0.101395,0.036667,0.900827,0.266586,0.000086,-0.000010,0.187863,-0.107988,-0.099899,0.948143,-0.295594,0.000098,-0.000027
-0.258091,-0.000637,0.787761,-0.003400,0.026288,0.014570,0.999542,-0.168280,0.052401,0.122438,0.262852,-0.130310,0.002792,-0.163228,-0.131344,-0.121552,0.255603,-0.100325,0.059125,-0.021220,-0.014666,0.004081,0.286028,0.101322,0.036418,0.901224,0.266978,0.000086,-0.000011,0.187557,-0.108548,-0.099465,0.948355,-0.295532,0.000098,-0.000027
-0.258094,-0.000639,0.787763,-0.003377,0.026234,0.014478,0.999545,-0.168174,0.052428,0.122642,0.262864,-0.130442,0.002804,-0.163162,-0.131342,-0.121343,0.255600,-0.100342,0.059124,-0.021300,-0.014633,0.003870,0.285984,0.101154,0.036340,0.901645,0.267274,0.000086,-0.000011,0.187327,-0.109071,-0.099100,0.948718,-0.295597,0.000098,-0.000027
-0.258096,-0.000641,0.787766,-0.003352,0.026187,0.014379,0.999548,-0.168080,0.052455,0.122848,0.262900,-0.130599,0.002830,-0.163110,-0.131342,-0.121106,0.255596,-0.100373,0.059128,-0.021385,-0.014579,0.003626,0.285942,0.100933,0.036396,0.902054,0.267529,0.000086,-0.000011,0.187165,-0.109536,-0.098853,0.949127,-0.295742,0.000098,-0.000027
-0.258097,-0.000643,0.787766,-0.003328,0.026154,0.014257,0.999551,-0.168002,0.052504,0.123090,0.262979,-0.130807,0.002872,-0.163080,-0.131331,-0.120853,0.255589,-0.100434,0.059131,-0.021469,-0.014508,0.003363,0.285887,0.100686,0.036630,0.902413,0.267732,0.000086,-0.000011,0.187068,-0.109949,-0.098807,0.949433,-0.295920,0.000098,-0.000027
-0.258096,-0.000644,0.787766,-0.003309,0.026138,0.014137,0.999553,-0.167956,0.052570,0.123332,0.263073,-0.131034,0.002919,-0.163079,-0.131297,-0.120612,0.255583,-0.100519,0.059134,-0.021547,-0.014430,0.003098,0.285793,0.100431,0.036918,0.902716,0.267958,0.000086,-0.000011,0.187017,-0.110265,-0.098853,0.949842,-0.296166,0.000098,-0.000026
-0.258100,-0.000643,0.787758,-0.003305,0.026149,0.014046,0.999554,-0.167963,0.052642,0.123520,0.263148,-0.131245,0.002959,-0.163125,-0.131242,-0.120419,0.255578,-0.100629,0.059139,-0.021615,-0.014360,0.002859,0.285612,0.100185,0.037119,0.902952,0.268305,0.000086,-0.000011,0.186981,-0.110447,-0.098890,0.950547,-0.296511,0.000098,-0.000026
-0.258095,-0.000642,0.787748,-0.003305,0.026170,0.013967,0.999554,-0.167987,0.052708,0.123677,0.263217,-0.131451,0.002996,-0.163188,-0.131185,-0.120249,0.255578,-0.100751,0.059144,-0.021682,-0.014296,0.002646,0.285381,0.099951,0.037314,0.903140,0.268692,0.000085,-0.000011,0.186992,-0.110511,-0.098970,0.951495,-0.296914,0.000098,-0.000026
-0.258071,-0.000640,0.787740,-0.003302,0.026193,0.013885,0.999555,-0.168011,0.052762,0.123816,0.263287,-0.131669,0.003030,-0.163247,-0.131137,-0.120098,0.255579,-0.100869,0.059150,-0.021752,-0.014233,0.002454,0.285104,0.099745,0.037546,0.903264,0.269065,0.000085,-0.000011,0.187104,-0.110434,-0.099075,0.952762,-0.297352,0.000098,-0.000026
-0.258033,-0.000637,0.787731,-0.003300,0.026220,0.013818,0.999555,-0.168037,0.052805,0.123924,0.263359,-0.131893,0.003060,-0.163304,-0.131098,-0.119977,0.255597,-0.100993,0.059153,-0.021818,-0.014173,0.002285,0.284798,0.099564,0.037801,0.903439,0.269433,0.000085,-0.000011,0.187250,-0.110255,-0.099290,0.954089,-0.297788,0.000098,-0.000025
-0.257983,-0.000634,0.787723,-0.003300,0.026255,0.013787,0.999555,-0.168061,0.052839,0.123991,0.263440,-0.132113,0.003085,-0.163361,-0.131076,-0.119901,0.255653,-0.101134,0.059149,-0.021873,-0.014118,0.002144,0.284501,0.099406,0.038076,0.903796,0.269784,0.000085,-0.000011,0.187386,-0.110003,-0.099711,0.955202,-0.298168,0.000098,-0.000025
-0.257920,-0.000631,0.787715,-0.003299,0.026286,0.013772,0.999554,-0.168063,0.052861,0.124025,0.263529,-0.132334,0.003103,-0.163400,-0.131061,-0.119842,0.255739,-0.101299,0.059136,-0.021926,-0.014066,0.002021,0.284163,0.099270,0.038375,0.904266,0.270125,0.000084,-0.000011,0.187518,-0.109676,-0.100289,0.956170,-0.298535,0.000098,-0.000025
-0.257843,-0.000628,0.787707,-0.003296,0.026300,0.013748,0.999554,-0.168029,0.052875,0.124039,0.263622,-0.132563,0.003111,-0.163396,-0.131037,-0.119760,0.255853,-0.101501,0.059117,-0.021996,-0.014018,0.001891,0.283746,0.099147,0.038707,0.904809,0.270454,0.000085,-0.000011,0.187625,-0.109313,-0.100976,0.956971,-0.298968,0.000098,-0.000025
-0.257752,-0.000624,0.787701,-0.003290,0.026315,0.013747,0.999554,-0.167990,0.052874,0.124027,0.263722,-0.132791,0.003109,-0.163376,-0.131034,-0.119724,0.255990,-0.101730,0.059095,-0.022067,-0.013968,0.001763,0.283289,0.099068,0.039065,0.905381,0.270793,0.000085,-0.000011,0.187723,-0.108811,-0.101901,0.957598,-0.299326,0.000098,-0.000025
-0.257647,-0.000619,0.787695,-0.003281,0.026350,0.013797,0.999552,-0.167971,0.052853,0.123978,0.263839,-0.133007,0.003090,-0.163333,-0.131069,-0.119814,0.256148,-0.101987,0.059066,-0.022118,-0.013916,0.001646,0.282824,0.099068,0.039442,0.905940,0.271173,0.000085,-0.000011,0.187811,-0.108088,-0.103186,0.958035,-0.299501,0.000098,-0.000025
-0.257531,-0.000618,0.787690,-0.003264,0.026398,0.013876,0.999550,-0.167963,0.052805,0.123893,0.263958,-0.133211,0.003053,-0.163273,-0.131138,-0.119973,0.256322,-0.102262,0.059034,-0.022156,-0.013853,0.001543,0.282348,0.099108,0.039828,0.906427,0.271563,0.000085,-0.000011,0.187904,-0.107141,-0.104808,0.958327,-0.299477,0.000098,-0.000025
-0.257407,-0.000625,0.787686,-0.003233,0.026447,0.013974,0.999547,-0.167964,0.052717,0.123794,0.264067,-0.133398,0.003010,-0.163218,-0.131263,-0.120150,0.256501,-0.102543,0.059003,-0.022188,-0.013757,0.001458,0.281857,0.099166,0.040190,0.906781,0.271968,0.000085,-0.000011,0.188022,-0.105963,-0.106725,0.958515,-0.299268,0.000098,-0.000025
-0.257277,-0.000645,0.787682,-0.003206,0.026500,0.014096,0.999544,-0.167960,0.052636,0.123644,0.264133,-0.133558,0.002955,-0.163150,-0.131381,-0.120360,0.256677,-0.102828,0.058977,-0.022213,-0.013650,0.001389,0.281370,0.099240,0.040569,0.906984,0.272341,0.000086,-0.000012,0.188171,-0.104470,-0.109100,0.958572,-0.298653,0.000099,-0.000026
-0.257146,-0.000682,0.787678,-0.003193,0.026556,0.014242,0.999541,-0.167957,0.052604,0.123410,0.264185,-0.133708,0.002884,-0.163080,-0.131436,-0.120582,0.256893,-0.103145,0.058935,-0.022233,-0.013555,0.001335,0.280906,0.099343,0.041024,0.906981,0.272629,0.000086,-0.000012,0.188357,-0.102598,-0.111955,0.958478,-0.297523,0.000099,-0.000026
-0.257012,-0.000739,0.787674,-0.003193,0.026611,0.014415,0.999537,-0.167950,0.052605,0.123097,0.264230,-0.133836,0.002789,-0.162999,-0.131452,-0.120861,0.257139,-0.103490,0.058881,-0.022245,-0.013485,0.001290,0.280459,0.099446,0.041521,0.906836,0.272844,0.000086,-0.000012,0.188623,-0.100333,-0.115638,0.958168,-0.295553,0.000099,-0.000025
-0.256870,-0.000822,0.787670,-0.003212,0.026666,0.014624,0.999532,-0.167941,0.052632,0.122682,0.264268,-0.133936,0.002656,-0.162897,-0.131438,-0.121275,0.257419,-0.103869,0.058811,-0.022244,-0.013462,0.001251,0.280027,0.099508,0.042080,0.906594,0.272958,0.000086,-0.000012,0.189034,-0.097570,-0.120788,0.957580,-0.292093,0.000099,-0.000025
-0.256731,-0.000920,0.787666,-0.003235,0.026719,0.014859,0.999527,-0.167930,0.052666,0.122194,0.264300,-0.134009,0.002502,-0.162798,-0.131417,-0.121762,0.257721,-0.104264,0.058724,-0.022225,-0.013481,0.001220,0.279594,0.099571,0.042609,0.906264,0.273046,0.000085,-0.000012,0.189466,-0.094526,-0.126494,0.956793,-0.287992,0.000099,-0.000025
-0.256601,-0.001026,0.787663,-0.003259,0.026764,0.015114,0.999522,-0.167912,0.052712,0.121654,0.264323,-0.134056,0.002336,-0.162735,-0.131380,-0.122277,0.258040,-0.104665,0.058610,-0.022174,-0.013543,0.001197,0.279144,0.099658,0.042994,0.905863,0.273189,0.000085,-0.000012,0.189817,-0.091274,-0.132144,0.955927,-0.283699,0.000099,-0.000024
-0.256482,-0.001136,0.787660,-0.003267,0.026805,0.015368,0.999517,-0.167894,0.052733,0.121116,0.264337,-0.134086,0.002172,-0.162691,-0.131366,-0.122773,0.258364,-0.105053,0.058472,-0.022082,-0.013619,0.001180,0.278679,0.099770,0.043336,0.905387,0.273343,0.000085,-0.000012,0.190026,-0.088166,-0.137419,0.954930,-0.279737,0.000099,-0.000023
-0.256381,-0.001239,0.787656,-0.003249,0.026839,0.015605,0.999513,-0.167884,0.052701,0.120631,0.264343,-0.134103,0.002037,-0.162653,-0.131386,-0.123177,0.258673,-0.105387,0.058329,-0.021934,-0.013676,0.001168,0.278176,0.099931,0.043677,0.904833,0.273516,0.000084,-0.000012,0.190019,-0.085631,-0.141712,0.953765,-0.276936,0.000099,-0.000023
-0.256290,-0.001341,0.787654,-0.003228,0.026873,0.015816,0.999509,-0.167884,0.052675,0.120197,0.264342,-0.134110,0.001909,-0.162632,-0.131404,-0.123545,0.258971,-0.105691,0.058175,-0.021733,-0.013723,0.001168,0.277686,0.100089,0.044087,0.904257,0.273647,0.000084,-0.000012,0.189758,-0.083526,-0.145298,0.952506,-0.274827,0.000099,-0.000022
-0.256206,-0.001446,0.787651,-0.003204,0.026913,0.016000,0.999505,-0.167903,0.052668,0.119808,0.264338,-0.134111,0.001766,-0.162635,-0.131434,-0.123953,0.259266,-0.105993,0.058005,-0.021490,-0.013761,0.001192,0.277243,0.100188,0.044665,0.903705,0.273650,0.000084,-0.000012,0.189159,-0.081861,-0.148279,0.951122,-0.273252,0.000099,-0.000022
-0.256128,-0.001551,0.787648,-0.003180,0.026952,0.016156,0.999501,-0.167923,0.052680,0.119467,0.264332,-0.134106,0.001614,-0.162648,-0.131454,-0.124334,0.259556,-0.106286,0.057830,-0.021229,-0.013789,0.001237,0.276867,0.100261,0.045334,0.903229,0.273609,0.000084,-0.000012,0.188326,-0.080578,-0.150667,0.949799,-0.272134,0.000099,-0.000022
-0.256055,-0.001657,0.787646,-0.003154,0.026987,0.016286,0.999498,-0.167938,0.052716,0.119179,0.264326,-0.134100,0.001457,-0.162668,-0.131439,-0.124636,0.259843,-0.106573,0.057659,-0.020976,-0.013807,0.001299,0.276626,0.100321,0.046065,0.902909,0.273562,0.000085,-0.000012,0.187339,-0.079620,-0.152494,0.948666,-0.271384,0.000099,-0.000022
-0.255988,-0.001759,0.787643,-0.003129,0.027015,0.016390,0.999496,-0.167940,0.052766,0.118940,0.264320,-0.134095,0.001294,-0.162682,-0.131405,-0.124875,0.260112,-0.106839,0.057495,-0.020739,-0.013814,0.001370,0.276425,0.100370,0.046773,0.902649,0.273543,0.000085,-0.000012,0.186239,-0.078969,-0.153797,0.947768,-0.270909,0.000099,-0.000022
-0.255932,-0.001853,0.787641,-0.003106,0.027027,0.016460,0.999494,-0.167914,0.052825,0.118754,0.264312,-0.134086,0.001118,-0.162672,-0.131358,-0.125046,0.260347,-0.107069,0.057345,-0.020516,-0.013810,0.001432,0.276162,0.100409,0.047334,0.902350,0.273623,0.000085,-0.000012,0.185091,-0.078600,-0.154586,0.947216,-0.270629,0.000099,-0.000022
-0.255882,-0.001936,0.787638,-0.003089,0.027044,0.016495,0.999493,-0.167901,0.052892,0.118630,0.264303,-0.134083,0.000948,-0.162679,-0.131301,-0.125150,0.260538,-0.107264,0.057205,-0.020317,-0.013798,0.001503,0.275921,0.100429,0.047812,0.902089,0.273730,0.000085,-0.000012,0.183931,-0.078439,-0.155006,0.946860,-0.270446,0.000099,-0.000022
-0.255837,-0.002004,0.787635,-0.003078,0.027083,0.016483,0.999493,-0.167934,0.052964,0.118577,0.264294,-0.134096,0.000811,-0.162739,-0.131240,-0.125182,0.260662,-0.107423,0.057067,-0.020162,-0.013779,0.001614,0.275763,0.100409,0.048231,0.901936,0.273816,0.000085,-0.000012,0.182834,-0.078400,-0.155242,0.946594,-0.270233,0.000099,-0.000022
-0.255798,-0.002062,0.787633,-0.003069,0.027120,0.016451,0.999492,-0.167967,0.053035,0.118580,0.264292,-0.134115,0.000691,-0.162803,-0.131171,-0.125163,0.260758,-0.107551,0.056943,-0.020047,-0.013755,0.001753,0.275660,0.100364,0.048616,0.901841,0.273886,0.000085,-0.000012,0.181784,-0.078463,-0.155270,0.946341,-0.270052,0.000099,-0.000022
-0.255763,-0.002116,0.787631,-0.003063,0.027144,0.016429,0.999492,-0.167972,0.053095,0.118640,0.264294,-0.134123,0.000566,-0.162841,-0.131092,-0.125111,0.260868,-0.107658,0.056850,-0.019961,-0.013728,0.001899,0.275604,0.100293,0.049008,0.901773,0.273927,0.000085,-0.000012,0.180754,-0.078574,-0.155090,0.945987,-0.269920,0.000099,-0.000022
